customer_id,age,income,debt,credit_limit,credit_used,employment_years,employment_type,target
CUST_04060,50,85587,23398,44329,12248,13,Salaried,0
CUST_04061,54,72811,66099,30192,7945,30,Salaried,0
CUST_04062,63,86238,101538,23588,22242,26,Self-Employed,0
CUST_04063,69,40416,12008,37430,9090,1,Self-Employed,0
CUST_04064,44,75480,135907,14305,5085,11,Salaried,1
CUST_04065,39,54585,94451,37640,8423,18,Self-Employed,1
CUST_04066,20,126278,180671,49256,43111,0,Unemployed,1
CUST_04067,52,71265,98825,6144,2618,3,Salaried,1
CUST_04068,19,93331,37549,37473,7506,1,Salaried,0
CUST_04069,59,46596,91235,17985,7683,3,Self-Employed,1
CUST_04070,44,130757,99978,44208,13157,20,Self-Employed,0
CUST_04071,23,138892,29813,7471,4827,0,Unemployed,0
CUST_04072,70,98012,144977,34056,7468,37,Salaried,0
CUST_04073,69,143274,278761,7939,1421,19,Self-Employed,1
CUST_04074,80,144302,146108,9225,5490,14,Salaried,0
CUST_04075,78,98661,179029,8314,3770,48,Salaried,1
CUST_04076,34,112573,109355,32832,5801,7,Salaried,0
CUST_04077,44,71630,6483,38544,5396,5,Salaried,0
CUST_04078,26,108392,91433,42491,19863,6,Salaried,0
CUST_04079,75,111410,221984,5245,2846,16,Self-Employed,0
CUST_04080,32,29653,5785,7381,2857,13,Self-Employed,0
CUST_04081,78,47799,32048,5548,5020,43,Self-Employed,0
CUST_04082,77,46581,66039,24019,4571,38,Salaried,0
CUST_04083,55,149425,73364,48729,27668,7,Self-Employed,0
CUST_04084,48,73502,7544,11805,6644,23,Self-Employed,0
CUST_04085,45,82775,133454,37456,31373,22,Self-Employed,1
CUST_04086,75,36418,28409,31815,30370,42,Salaried,0
CUST_04087,52,88939,171636,30985,28806,22,Salaried,0
CUST_04088,58,41163,22530,43805,10414,29,Self-Employed,0
CUST_04089,45,77013,134972,5733,4668,14,Salaried,0
CUST_04090,30,78660,103592,26290,5538,10,Salaried,0
CUST_04091,76,103994,187203,40243,39924,38,Salaried,1
CUST_04092,36,96124,83359,42067,35091,18,Salaried,0
CUST_04093,38,64747,60929,14980,7107,19,Salaried,0
CUST_04094,56,129569,6537,40982,12318,31,Salaried,0
CUST_04095,41,145775,166245,6921,593,23,Salaried,0
CUST_04096,78,142561,231114,12167,6349,18,Salaried,1
CUST_04097,53,96377,36457,43681,23100,12,Salaried,0
CUST_04098,40,125045,115710,10261,1870,2,Salaried,0
CUST_04099,37,88889,170783,28662,25358,13,Salaried,1
CUST_04100,63,99097,155809,46851,11858,11,Salaried,1
CUST_04101,46,93554,91640,46907,30346,26,Self-Employed,0
CUST_04102,58,50528,77286,17856,590,1,Self-Employed,1
CUST_04103,64,134974,6916,9181,8309,9,Salaried,0
CUST_04104,58,24735,37461,6504,3289,31,Salaried,0
CUST_04105,56,65171,21240,19880,6194,9,Self-Employed,0
CUST_04106,31,127589,4109,30194,5509,1,Salaried,0
CUST_04107,18,122558,167493,17816,649,0,Unemployed,0
CUST_04108,69,54298,50448,47677,46568,50,Salaried,0
CUST_04109,34,111979,123095,46619,18892,14,Salaried,0
CUST_04110,62,126033,204968,11030,10518,20,Salaried,0
CUST_04111,37,71252,106956,49452,32508,19,Salaried,1
CUST_04112,64,69863,54598,28716,21166,34,Self-Employed,0
CUST_04113,78,68847,17192,23395,12478,14,Salaried,0
CUST_04114,75,91954,109794,28195,16846,34,Salaried,0
CUST_04115,65,134370,155542,41802,14984,17,Salaried,0
CUST_04116,77,66291,112449,46286,10487,41,Salaried,0
CUST_04117,71,84818,102665,24642,16960,13,Salaried,0
CUST_04118,27,23840,34375,35867,299,7,Salaried,0
CUST_04119,75,99816,170510,31772,25278,18,Salaried,0
CUST_04120,53,48631,95525,33221,22099,16,Salaried,0
CUST_04121,20,66665,80111,25914,1952,0,Unemployed,0
CUST_04122,64,24178,17638,31272,15187,38,Salaried,0
CUST_04123,70,21073,18373,16286,15036,3,Salaried,0
CUST_04124,56,119416,182699,35634,29283,12,Salaried,1
CUST_04125,65,84228,154741,25626,8835,9,Self-Employed,1
CUST_04126,77,65266,89866,5313,1979,42,Salaried,0
CUST_04127,19,28314,36640,28013,3602,1,Salaried,0
CUST_04128,61,37387,45022,6517,5389,40,Salaried,0
CUST_04129,53,32348,14875,9242,2281,19,Salaried,0
CUST_04130,56,54710,98382,37209,21666,14,Self-Employed,1
CUST_04131,69,114575,29275,14321,3915,46,Self-Employed,0
CUST_04132,54,23826,10935,31286,11729,17,Self-Employed,0
CUST_04133,47,127100,113804,49279,24923,8,Salaried,0
CUST_04134,69,107534,13398,39312,23820,22,Salaried,0
CUST_04135,51,45223,44855,10259,4252,22,Salaried,0
CUST_04136,45,148031,42373,43312,15214,1,Self-Employed,0
CUST_04137,23,82473,79806,27545,27158,5,Self-Employed,0
CUST_04138,66,109687,183117,7048,6265,14,Salaried,1
CUST_04139,48,44441,54490,34860,13093,17,Self-Employed,0
CUST_04140,34,70498,36804,10693,5201,3,Self-Employed,0
CUST_04141,41,146264,87443,32879,16864,13,Self-Employed,0
CUST_04142,29,118730,67512,39453,7767,6,Salaried,0
CUST_04143,68,105852,3700,43610,40726,28,Salaried,0
CUST_04144,45,94844,113111,20761,661,7,Salaried,0
CUST_04145,33,140972,228498,37379,3887,10,Self-Employed,1
CUST_04146,20,113359,215352,43677,35379,1,Self-Employed,1
CUST_04147,70,36389,54889,33882,14913,43,Self-Employed,0
CUST_04148,24,144209,112886,23376,7508,1,Self-Employed,0
CUST_04149,51,140554,161782,37904,22554,33,Self-Employed,0
CUST_04150,23,106189,14990,14519,6050,2,Salaried,0
CUST_04151,33,72525,37946,41239,11514,9,Salaried,0
CUST_04152,33,34033,61784,28711,25136,7,Salaried,1
CUST_04153,42,81152,16757,12222,11769,5,Salaried,0
CUST_04154,55,23182,12719,10575,8541,18,Salaried,0
CUST_04155,30,104790,161228,29412,7373,4,Salaried,0
CUST_04156,23,136208,82199,48546,38355,0,Unemployed,0
CUST_04157,25,108893,106954,14638,11195,1,Salaried,0
CUST_04158,78,108230,33163,30547,29597,59,Salaried,0
CUST_04159,39,126023,56001,15598,8343,2,Self-Employed,0
CUST_04160,45,38514,7022,37992,32058,21,Salaried,0
CUST_04161,57,40397,72082,21134,13011,10,Salaried,1
CUST_04162,22,123133,178099,35179,28517,2,Salaried,0
CUST_04163,25,121302,94105,13972,9254,0,Unemployed,0
CUST_04164,46,83874,115886,47170,19137,0,Unemployed,1
CUST_04165,56,117056,51510,8701,4166,5,Salaried,0
CUST_04166,21,21356,42349,29725,24327,1,Salaried,0
CUST_04167,33,93460,8969,18962,10147,15,Salaried,0
CUST_04168,74,27246,32964,31199,14830,10,Salaried,0
CUST_04169,21,51161,35677,5557,4952,0,Unemployed,0
CUST_04170,68,46963,90410,35096,22805,17,Salaried,1
CUST_04171,22,90316,111139,40501,33094,1,Salaried,1
CUST_04172,22,136479,69291,34255,11306,1,Self-Employed,0
CUST_04173,73,118348,64111,23403,12297,20,Salaried,0
CUST_04174,52,60698,12915,20402,17544,10,Salaried,0
CUST_04175,28,67403,51638,49901,47920,3,Salaried,0
CUST_04176,66,108095,189704,46757,26940,24,Salaried,1
CUST_04177,71,21184,5633,47500,45967,15,Salaried,0
CUST_04178,33,116767,122121,38441,20070,12,Salaried,0
CUST_04179,45,83195,6064,28172,4240,5,Salaried,0
CUST_04180,62,114014,124227,5579,3741,6,Self-Employed,0
CUST_04181,33,55257,3615,47874,43993,11,Self-Employed,0
CUST_04182,56,62027,60132,5420,4334,6,Salaried,0
CUST_04183,66,34434,34711,47112,19918,37,Self-Employed,0
CUST_04184,77,67627,37163,45424,25914,26,Salaried,0
CUST_04185,42,127833,118887,33035,32670,3,Salaried,1
CUST_04186,46,78477,30494,49284,32835,23,Salaried,0
CUST_04187,66,38529,46448,31266,3491,27,Salaried,0
CUST_04188,43,120258,115505,40645,14336,12,Self-Employed,0
CUST_04189,41,67638,25806,17818,17195,15,Salaried,0
CUST_04190,36,127893,36645,19248,9459,1,Salaried,0
CUST_04191,79,29023,25623,29986,5764,19,Salaried,0
CUST_04192,31,115357,178251,12238,1173,3,Salaried,0
CUST_04193,44,122122,45643,46039,43970,3,Salaried,0
CUST_04194,29,58734,78769,31003,17428,8,Salaried,0
CUST_04195,31,136283,14267,21400,12723,6,Salaried,0
CUST_04196,52,148051,253250,6431,1773,24,Salaried,1
CUST_04197,53,122158,72955,40473,14410,14,Salaried,0
CUST_04198,56,140656,119020,10161,5644,14,Salaried,0
CUST_04199,29,117887,185321,43919,7445,2,Self-Employed,0
CUST_04200,28,83249,100480,26615,19605,0,Unemployed,1
CUST_04201,22,25725,48681,49930,9512,2,Salaried,1
CUST_04202,23,91200,134627,15281,4600,3,Salaried,1
CUST_04203,51,45241,14970,34251,26245,1,Salaried,0
CUST_04204,72,128446,117492,39460,34120,30,Salaried,0
CUST_04205,71,95569,152472,45258,29412,30,Self-Employed,1
CUST_04206,21,61382,17671,11976,8033,1,Self-Employed,0
CUST_04207,35,91602,109447,28327,16933,13,Self-Employed,0
CUST_04208,53,101239,2467,33355,5044,34,Salaried,0
CUST_04209,58,124960,63767,11207,6683,20,Salaried,0
CUST_04210,24,42041,48040,28094,14700,4,Salaried,0
CUST_04211,65,133604,159954,44898,26903,26,Salaried,0
CUST_04212,76,93472,150459,18845,17221,32,Salaried,0
CUST_04213,63,97329,153419,8509,6421,41,Salaried,1
CUST_04214,78,41848,27155,47139,849,44,Salaried,0
CUST_04215,45,149906,90041,12531,6373,15,Salaried,0
CUST_04216,80,110577,31597,20864,2519,12,Salaried,0
CUST_04217,73,89059,9602,7975,2543,21,Salaried,0
CUST_04218,71,27377,10704,44411,23413,15,Salaried,0
CUST_04219,41,87618,89586,32597,29615,10,Salaried,0
CUST_04220,73,50725,76807,40924,8104,43,Salaried,0
CUST_04221,72,56497,82852,15100,2383,46,Salaried,0
CUST_04222,67,145969,142778,9570,3018,21,Salaried,0
CUST_04223,74,135103,133201,37344,27588,4,Salaried,0
CUST_04224,75,142559,95523,17312,13297,6,Self-Employed,0
CUST_04225,25,111254,156823,22112,11731,6,Salaried,1
CUST_04226,70,47251,32989,25862,7659,46,Self-Employed,0
CUST_04227,42,48524,31766,5568,3852,24,Salaried,0
CUST_04228,51,106701,162991,8023,5329,21,Self-Employed,1
CUST_04229,62,106717,206637,42964,35283,19,Salaried,1
CUST_04230,58,56381,98206,45060,39672,2,Salaried,0
CUST_04231,62,34104,24665,26536,21327,29,Salaried,0
CUST_04232,77,32182,4218,9360,3378,26,Salaried,0
CUST_04233,57,81665,118704,6886,3917,12,Self-Employed,0
CUST_04234,25,82760,2937,16813,10014,3,Self-Employed,0
CUST_04235,28,104716,70876,11164,10104,2,Self-Employed,0
CUST_04236,68,130033,212173,9019,6746,46,Salaried,0
CUST_04237,33,44225,40441,5944,771,7,Salaried,0
CUST_04238,24,105041,70373,16022,4858,6,Salaried,0
CUST_04239,53,134375,16157,15311,11356,17,Salaried,0
CUST_04240,69,129678,182899,44382,20162,48,Salaried,0
CUST_04241,40,111953,192895,38734,27905,2,Salaried,0
CUST_04242,80,64087,1057,45153,37745,26,Self-Employed,0
CUST_04243,37,84879,141335,45635,4256,11,Salaried,0
CUST_04244,47,25102,41699,13797,4916,10,Salaried,0
CUST_04245,23,109702,133318,16736,12633,5,Salaried,0
CUST_04246,60,138203,104665,25860,12560,4,Salaried,0
CUST_04247,35,43755,22872,20850,15737,5,Salaried,0
CUST_04248,42,76725,110998,44318,11355,18,Salaried,0
CUST_04249,54,65478,50295,11112,9317,14,Salaried,0
CUST_04250,71,28575,51277,17574,532,40,Self-Employed,0
CUST_04251,68,50211,16622,23379,21420,50,Self-Employed,0
CUST_04252,27,58542,49616,32829,11644,0,Unemployed,0
CUST_04253,30,55410,105637,24654,22103,6,Salaried,1
CUST_04254,56,50156,61949,29309,3359,15,Salaried,0
CUST_04255,65,89050,160509,21672,1221,24,Salaried,1
CUST_04256,67,125955,46066,23630,8162,23,Self-Employed,0
CUST_04257,29,70294,86447,27513,682,9,Self-Employed,0
CUST_04258,31,64567,75709,27766,5344,13,Self-Employed,0
CUST_04259,72,93327,137117,45728,24459,40,Self-Employed,0
CUST_04260,74,149171,4328,21301,18655,30,Self-Employed,0
CUST_04261,75,99305,74286,26414,6865,55,Self-Employed,0
CUST_04262,24,130035,86019,7936,2118,6,Salaried,0
CUST_04263,69,92017,9865,43791,38581,33,Salaried,0
CUST_04264,26,92152,55644,23007,9332,8,Self-Employed,0
CUST_04265,57,104548,135356,33418,28160,25,Salaried,0
CUST_04266,52,100123,107107,11979,7496,16,Salaried,0
CUST_04267,72,104210,113568,43288,3374,1,Self-Employed,0
CUST_04268,34,101425,21179,6724,6215,14,Self-Employed,0
CUST_04269,51,54171,51404,36485,23494,28,Salaried,0
CUST_04270,64,62702,85540,27197,2509,0,Unemployed,0
CUST_04271,50,75361,100757,37204,19171,1,Salaried,1
CUST_04272,74,114791,74471,18597,12056,43,Salaried,0
CUST_04273,58,148893,171791,6222,2279,27,Salaried,0
CUST_04274,76,22180,26801,31773,28077,41,Salaried,0
CUST_04275,68,144307,162983,7985,1111,14,Salaried,0
CUST_04276,65,138122,227873,9725,7727,16,Self-Employed,0
CUST_04277,52,97047,116838,13150,4926,10,Self-Employed,0
CUST_04278,72,37046,31551,40318,21215,21,Salaried,0
CUST_04279,49,76076,78867,38696,4675,11,Self-Employed,0
CUST_04280,66,119074,75372,42550,16023,15,Salaried,0
CUST_04281,44,132650,202040,17836,10586,17,Self-Employed,1
CUST_04282,32,22483,1424,10207,2315,11,Self-Employed,0
CUST_04283,54,69462,54629,5100,2408,21,Salaried,0
CUST_04284,50,132676,256757,35124,22955,23,Salaried,1
CUST_04285,66,82239,101526,26466,13597,3,Self-Employed,1
CUST_04286,78,45467,33256,24925,22282,47,Salaried,0
CUST_04287,58,98005,156696,29741,24484,16,Salaried,0
CUST_04288,33,50491,88377,14865,3214,3,Salaried,1
CUST_04289,46,109080,187187,8133,3674,13,Salaried,0
CUST_04290,71,36257,46835,35211,30248,28,Salaried,0
CUST_04291,29,108500,101744,21056,12858,6,Self-Employed,0
CUST_04292,38,111307,145298,44679,32006,1,Salaried,0
CUST_04293,34,122702,225100,29532,20095,15,Self-Employed,1
CUST_04294,36,105205,131710,26907,4533,7,Self-Employed,0
CUST_04295,72,44937,33259,6802,6170,28,Self-Employed,0
CUST_04296,48,71025,124602,23441,819,14,Salaried,1
CUST_04297,27,22952,23245,10276,5048,7,Salaried,0
CUST_04298,40,46177,41561,35879,13611,9,Salaried,0
CUST_04299,31,27785,51692,7118,5270,9,Salaried,0
CUST_04300,54,131556,214455,29418,13055,17,Self-Employed,1
CUST_04301,50,39662,34523,27505,8000,15,Self-Employed,0
CUST_04302,79,124921,110799,28950,8060,21,Salaried,0
CUST_04303,29,139772,68227,31975,14084,3,Self-Employed,0
CUST_04304,58,109592,9651,22054,15283,0,Unemployed,0
CUST_04305,54,116582,192836,21090,10081,5,Salaried,1
CUST_04306,66,107251,20393,10155,9830,23,Self-Employed,0
CUST_04307,56,85780,104622,25601,2632,36,Salaried,0
CUST_04308,24,109502,196313,34348,18132,2,Salaried,1
CUST_04309,22,60889,55712,11095,8367,2,Salaried,0
CUST_04310,59,73524,15,23393,15124,32,Salaried,0
CUST_04311,44,72415,100505,40884,9650,21,Salaried,0
CUST_04312,19,117042,96694,31484,11242,1,Self-Employed,0
CUST_04313,55,69142,17773,23102,5376,1,Salaried,0
CUST_04314,62,50350,95681,16827,6092,0,Unemployed,1
CUST_04315,76,57456,36469,36534,15857,54,Salaried,0
CUST_04316,45,42902,7182,28236,2203,4,Salaried,0
CUST_04317,23,89721,80826,36755,20154,3,Salaried,0
CUST_04318,33,47946,65580,27254,5493,2,Salaried,0
CUST_04319,37,133343,1396,17319,10725,9,Self-Employed,0
CUST_04320,36,33515,21821,19806,16533,0,Unemployed,0
CUST_04321,32,129878,140842,49692,45854,5,Self-Employed,0
CUST_04322,44,74213,130259,36396,19821,9,Self-Employed,1
CUST_04323,23,147057,40031,38127,12314,1,Self-Employed,0
CUST_04324,40,87386,109683,25858,17514,11,Salaried,0
CUST_04325,40,47530,70512,28899,20896,19,Self-Employed,1
CUST_04326,25,84088,163215,45624,3793,5,Salaried,0
CUST_04327,51,59791,72613,29583,10823,4,Self-Employed,0
CUST_04328,51,130035,90482,45686,11653,7,Salaried,0
CUST_04329,31,143530,115521,25384,17448,13,Salaried,0
CUST_04330,54,32019,50163,7690,5999,35,Self-Employed,1
CUST_04331,30,145896,135371,30243,6195,8,Salaried,0
CUST_04332,63,99521,41152,11736,11290,11,Salaried,0
CUST_04333,41,95265,63481,8409,1664,14,Self-Employed,0
CUST_04334,50,61208,25322,24345,2971,9,Salaried,0
CUST_04335,36,114860,65394,10495,5445,12,Salaried,0
CUST_04336,40,67506,16455,26019,7322,6,Self-Employed,0
CUST_04337,21,125967,117907,33898,5763,2,Salaried,0
CUST_04338,24,137139,213525,28629,20116,0,Unemployed,1
CUST_04339,60,120670,106634,33321,15556,20,Salaried,0
CUST_04340,37,62668,73185,17043,3220,9,Salaried,0
CUST_04341,78,100461,69966,27363,5003,54,Self-Employed,0
CUST_04342,37,109710,192346,11748,375,2,Self-Employed,1
CUST_04343,24,140287,199510,45360,6113,5,Self-Employed,0
CUST_04344,75,118796,184108,39500,8677,56,Self-Employed,0
CUST_04345,34,37563,18532,32354,27008,3,Salaried,0
CUST_04346,26,39915,65433,28320,20907,1,Salaried,1
CUST_04347,59,122519,149023,29999,4784,24,Self-Employed,0
CUST_04348,30,102762,185707,10659,63,4,Salaried,1
CUST_04349,54,50198,83118,46507,41520,8,Salaried,1
CUST_04350,26,119623,119502,8221,3297,2,Salaried,0
CUST_04351,19,26111,17519,41625,22256,1,Self-Employed,0
CUST_04352,65,36884,72941,35348,8001,16,Self-Employed,1
CUST_04353,40,31583,59045,7929,2713,9,Salaried,0
CUST_04354,50,135944,77290,46402,33817,1,Self-Employed,0
CUST_04355,69,69820,7518,16370,12964,2,Salaried,0
CUST_04356,29,54360,54854,28502,27760,0,Unemployed,1
CUST_04357,48,54536,52315,44779,22352,14,Self-Employed,0
CUST_04358,55,23053,41586,37943,33099,16,Self-Employed,1
CUST_04359,43,146214,18495,11145,6372,22,Salaried,0
CUST_04360,71,66454,57817,38739,36625,27,Self-Employed,0
CUST_04361,50,141470,199710,27779,13945,32,Salaried,0
CUST_04362,76,148010,124599,9854,3375,39,Salaried,0
CUST_04363,79,26876,9047,43769,1509,26,Salaried,0
CUST_04364,24,124774,145755,30047,298,5,Self-Employed,0
CUST_04365,48,128882,197456,34308,5219,18,Salaried,0
CUST_04366,57,22021,13586,26579,3973,13,Salaried,0
CUST_04367,64,53600,100308,26145,23915,33,Salaried,1
CUST_04368,28,144615,38492,43608,7997,9,Salaried,0
CUST_04369,69,93840,94814,20293,10080,46,Salaried,0
CUST_04370,53,51374,96392,31793,15539,22,Self-Employed,1
CUST_04371,21,127488,33054,48090,47851,2,Self-Employed,0
CUST_04372,18,125883,226631,38458,33886,0,Unemployed,1
CUST_04373,58,89300,86960,29903,22569,26,Self-Employed,0
CUST_04374,55,136774,97292,15410,8610,10,Salaried,0
CUST_04375,63,90322,29041,39533,14308,0,Unemployed,0
CUST_04376,41,47481,66840,38701,22468,1,Salaried,1
CUST_04377,64,59062,55365,36782,26837,43,Self-Employed,0
CUST_04378,50,22421,36153,19339,15716,25,Salaried,0
CUST_04379,64,56795,75345,36125,21936,36,Salaried,0
CUST_04380,32,66846,125193,26127,11292,10,Salaried,0
CUST_04381,63,63221,121079,37961,32017,38,Salaried,1
CUST_04382,63,79946,16874,46688,19079,17,Salaried,0
CUST_04383,42,109640,84732,12884,12258,5,Salaried,0
CUST_04384,68,100884,67416,26931,7340,39,Salaried,0
CUST_04385,44,66608,93897,47029,28562,25,Salaried,0
CUST_04386,25,100134,156985,32968,15570,6,Salaried,0
CUST_04387,18,139736,108289,28000,24130,0,Unemployed,0
CUST_04388,29,27998,12561,7466,703,1,Salaried,0
CUST_04389,38,95445,40693,16308,15105,15,Salaried,0
CUST_04390,26,88724,56352,25008,21719,4,Self-Employed,0
CUST_04391,48,70013,136288,21648,14283,13,Salaried,0
CUST_04392,21,145162,265368,7201,2249,0,Unemployed,1
CUST_04393,31,45760,9435,26865,7181,4,Salaried,0
CUST_04394,33,69116,127394,11837,5667,12,Salaried,1
CUST_04395,35,74634,90452,21059,19194,0,Unemployed,1
CUST_04396,43,25361,31755,22519,13202,19,Self-Employed,0
CUST_04397,26,84981,87230,18514,12946,2,Salaried,0
CUST_04398,72,123980,16506,12017,9818,19,Salaried,0
CUST_04399,63,89561,164243,49748,10063,22,Salaried,0
CUST_04400,41,116713,22411,28423,10517,1,Salaried,0
CUST_04401,72,122847,57018,41508,16115,41,Self-Employed,0
CUST_04402,61,85159,83892,40980,9093,29,Salaried,0
CUST_04403,28,70630,57027,44802,24299,2,Salaried,0
CUST_04404,59,87108,103658,5165,3652,17,Salaried,0
CUST_04405,67,129077,217615,27504,2693,1,Self-Employed,0
CUST_04406,75,93738,26228,44790,33087,44,Salaried,0
CUST_04407,48,69105,72702,24591,3144,11,Salaried,0
CUST_04408,56,122334,176209,11573,7036,10,Salaried,0
CUST_04409,57,90975,176413,21025,16952,11,Salaried,0
CUST_04410,39,106895,115336,34159,28467,18,Salaried,0
CUST_04411,67,61843,63099,6228,2962,37,Self-Employed,0
CUST_04412,64,100315,185693,18778,10024,16,Salaried,1
CUST_04413,67,76611,129139,11674,5509,34,Salaried,0
CUST_04414,69,93882,700,43159,17408,11,Self-Employed,0
CUST_04415,72,137649,126348,24559,3688,3,Salaried,0
CUST_04416,41,97822,13357,48515,3128,14,Salaried,0
CUST_04417,78,63650,59618,19989,9428,41,Salaried,0
CUST_04418,34,51508,86410,22197,17581,2,Self-Employed,1
CUST_04419,29,66189,131198,27070,13149,5,Salaried,1
CUST_04420,32,64906,95843,46541,31968,4,Salaried,1
CUST_04421,43,89988,98066,35644,14024,10,Self-Employed,0
CUST_04422,38,39876,70307,29033,12218,7,Self-Employed,1
CUST_04423,19,129312,156710,24753,15984,1,Salaried,1
CUST_04424,50,32808,20366,39793,17202,26,Salaried,0
CUST_04425,25,121802,62478,18985,9894,3,Salaried,0
CUST_04426,37,22391,26243,43856,29136,14,Salaried,0
CUST_04427,24,53355,87744,43657,32056,5,Self-Employed,0
CUST_04428,69,127546,76243,13158,9109,44,Salaried,0
CUST_04429,38,94960,135843,19205,16361,10,Self-Employed,0
CUST_04430,41,113570,120974,6664,1564,12,Salaried,0
CUST_04431,42,33208,10201,35154,22802,0,Unemployed,0
CUST_04432,19,106383,198699,11872,7181,0,Unemployed,0
CUST_04433,78,70229,70702,42658,2191,29,Salaried,0
CUST_04434,45,111845,138674,25486,10283,19,Salaried,0
CUST_04435,43,138471,191451,42899,15489,22,Salaried,0
CUST_04436,67,123738,105330,49358,16383,37,Salaried,0
CUST_04437,30,123623,62954,29118,28809,6,Salaried,0
CUST_04438,40,112173,11921,37050,3787,16,Salaried,0
CUST_04439,26,89989,22380,19000,7552,8,Salaried,0
CUST_04440,70,33955,957,9876,4458,48,Salaried,0
CUST_04441,56,81354,81200,45270,14857,19,Salaried,0
CUST_04442,72,108129,186716,42209,27134,14,Salaried,1
CUST_04443,70,135925,140524,39089,1464,4,Self-Employed,0
CUST_04444,67,131955,27026,34902,14963,42,Salaried,0
CUST_04445,67,102429,146989,15051,6387,27,Self-Employed,0
CUST_04446,50,42820,54405,20550,15429,21,Salaried,0
CUST_04447,78,54657,8953,14272,8299,45,Self-Employed,0
CUST_04448,51,71162,27180,10797,2068,27,Self-Employed,0
CUST_04449,79,45706,9903,22291,20533,50,Self-Employed,0
CUST_04450,38,133604,43310,12091,9594,5,Self-Employed,0
CUST_04451,59,91637,38468,26833,26542,36,Self-Employed,0
CUST_04452,37,71683,69233,46233,41229,10,Salaried,0
CUST_04453,76,68798,98247,49986,20776,44,Salaried,0
CUST_04454,77,30015,52251,39886,22453,7,Salaried,1
CUST_04455,42,140765,9589,27159,4731,14,Salaried,0
CUST_04456,53,128203,155480,19181,14567,34,Salaried,0
CUST_04457,64,76208,26140,40196,18314,32,Salaried,0
CUST_04458,78,30521,8819,15866,457,16,Salaried,0
CUST_04459,34,106753,63683,26210,8747,16,Salaried,0
CUST_04460,75,32772,22149,40501,13569,7,Salaried,0
CUST_04461,18,45637,66605,36567,25879,0,Unemployed,0
CUST_04462,47,139005,5540,32642,21672,15,Salaried,0
CUST_04463,45,34209,60952,29721,4731,17,Salaried,0
CUST_04464,41,20338,31639,9304,6816,15,Salaried,1
CUST_04465,24,85403,143025,39311,33826,1,Salaried,1
CUST_04466,21,106084,102218,42637,14573,2,Salaried,0
CUST_04467,74,128410,221498,24488,21441,42,Salaried,1
CUST_04468,43,53646,39126,12155,9647,19,Salaried,0
CUST_04469,43,24850,44871,20118,19963,10,Self-Employed,0
CUST_04470,42,122842,149193,7175,4624,8,Self-Employed,0
CUST_04471,66,83772,78215,13564,5509,41,Salaried,0
CUST_04472,25,112427,32344,41196,4531,7,Salaried,0
CUST_04473,41,93223,104098,40705,9319,18,Salaried,0
CUST_04474,47,145106,242415,23171,5739,0,Unemployed,1
CUST_04475,39,140884,130531,46786,26081,7,Salaried,0
CUST_04476,67,134639,210516,5225,1151,21,Self-Employed,0
CUST_04477,45,94892,6575,41071,33426,23,Self-Employed,0
CUST_04478,68,56221,110499,44549,15198,32,Salaried,1
CUST_04479,41,91465,78130,17591,2709,7,Self-Employed,0
CUST_04480,41,78803,85530,10535,7864,7,Self-Employed,0
CUST_04481,76,53255,101120,27620,4001,24,Salaried,1
CUST_04482,28,116259,211761,10795,2466,1,Salaried,0
CUST_04483,33,44824,48187,38634,38201,2,Salaried,0
CUST_04484,54,95784,57815,27208,26477,0,Unemployed,0
CUST_04485,56,79479,129222,10337,7961,6,Salaried,0
CUST_04486,30,24280,29615,8734,4971,5,Salaried,1
CUST_04487,34,139285,48875,30700,8302,12,Salaried,0
CUST_04488,32,119715,154821,26021,6843,10,Salaried,0
CUST_04489,42,93218,146106,34723,26457,8,Salaried,1
CUST_04490,73,107455,2461,30413,9168,27,Self-Employed,0
CUST_04491,38,143436,238575,49323,41616,20,Self-Employed,0
CUST_04492,32,130462,123841,20488,1461,1,Salaried,0
CUST_04493,29,54628,98096,34569,21845,9,Self-Employed,0
CUST_04494,80,85519,89203,12622,5,57,Self-Employed,0
CUST_04495,35,137559,159105,33756,14235,17,Self-Employed,0
CUST_04496,52,32154,56128,27341,9486,22,Salaried,1
CUST_04497,21,79639,78353,36281,27102,2,Self-Employed,0
CUST_04498,24,34090,63454,42757,30976,0,Unemployed,1
CUST_04499,74,78926,92037,32415,11187,23,Salaried,0
CUST_04500,50,94091,101554,49769,37789,29,Salaried,0
CUST_04501,50,64283,89168,6620,6211,17,Self-Employed,1
CUST_04502,18,99803,179642,29918,17315,0,Unemployed,0
CUST_04503,65,74638,113737,29835,23709,0,Unemployed,1
CUST_04504,56,43854,68079,13664,6713,26,Salaried,0
CUST_04505,48,24426,29023,33882,29898,19,Self-Employed,0
CUST_04506,41,81392,53771,42322,37027,1,Self-Employed,0
CUST_04507,44,38915,61398,43617,12041,12,Salaried,0
CUST_04508,69,119457,205868,10596,903,28,Salaried,0
CUST_04509,66,51242,72600,44129,27488,22,Salaried,1
CUST_04510,60,123936,236193,47805,11005,2,Salaried,1
CUST_04511,28,50386,31700,8400,2344,3,Salaried,0
CUST_04512,55,141775,198749,6478,6451,14,Salaried,1
CUST_04513,63,136601,198100,42093,16946,1,Self-Employed,0
CUST_04514,61,140210,209100,45106,22530,0,Unemployed,0
CUST_04515,30,64698,51352,26175,25510,7,Salaried,0
